STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,YEAR
Texas,481087.0,4.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,481.0,"Chevrolet C, K, R, V-series pickup/Silverado","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2004.0,2GCEC19V0411,2,G,C,E,C,1,9,V,0,4,1,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,11 Clock Point,Functional Damage,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,5.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,20.0,Chevrolet Lumina,Other or Unknown automobile type,1997.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,6.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,37.0,Chevrolet Malibu/Malibu Maxx,Other or Unknown automobile type,2000.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,7.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Pontiac,18.0,Pontiac Grand AM,Other or Unknown automobile type,Unknown,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,8.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,421.0,Chevrolet Fullsize Blazer/Tahoe,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",1996.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,9.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,421.0,Chevrolet Fullsize Blazer/Tahoe,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",1996.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,10.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,401.0,Datsun/Nissan Pathfinder,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1998.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,11.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mitsubishi,401.0,Mitsubishi Montero/Montero Sport,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1999.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481087.0,12.0,1.0,None,14,May,1:00pm-1:59pm,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Not Reported,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,481.0,"Chevrolet C, K, R, V-series pickup/Silverado",Unknown (pickup style) light conventional truck type,1989.0,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Not Reported,Not Reported,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481213.0,2.0,1.0,None,22,May,11:00pm-11:59pm,30,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Multiple State Registration,Driverless/Motor Vehicle Parked/Stopped Off Roadway,International Harvester/Navistar,881.0,International Harvester/Navistar Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2012.0,3HSDJSJR9CN6,3,H,S,D,J,S,J,R,9,C,N,6,One Trailing Unit,US DOT,2483575,572483575,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Unknown Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481230.0,2.0,1.0,None,31,May,11:00am-11:59am,50,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Multiple State Registration,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Kenworth,884.0,Kenworth Medium/Heavy - Unknown engine location,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",1989.0,1XKADB9X5KJ5,1,X,K,A,D,B,9,X,5,K,J,5,One Trailing Unit,US DOT,2028653,572028653,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481234.0,2.0,1.0,01,16,April,4:00am-4:59am,0,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Multiple State Registration,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,884.0,Freightliner Medium/Heavy - Unknown engine location,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2004.0,1FUJA6AV84LM,1,F,U,J,A,6,A,V,8,4,L,M,One Trailing Unit,US DOT,1251746,571251746,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481241.0,2.0,2.0,01,1,June,9:00am-9:59am,55,Working Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Not Applicable,"Not Applicable, Vehicle Not Registered",Freightliner,890.0,Freightliner Medium/Heavy - COE entry position unknown,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2003.0,No VIN Required,0,0,0,0,0,0,0,0,0,0,0,0,No Trailing Units,Unknown,Unknown,Unknown,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481288.0,2.0,1.0,None,24,May,2:00am-2:59am,0,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,39.0,Datsun/Nissan 810/Maxima,"4-door sedan, hardtop",2009.0,1N4AA51E89C8,1,N,4,A,A,5,1,E,8,9,C,8,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481304.0,3.0,2.0,None,9,June,8:00am-8:59am,16,Motor Vehicle In-Transport,Angle,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,3.0,Ford Mustang/Mustang II,"2-door sedan,hardtop,coupe",2007.0,1ZVHT80N2752,1,Z,V,H,T,8,0,N,2,7,5,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Functional Damage,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481304.0,4.0,2.0,None,9,June,8:00am-8:59am,16,Motor Vehicle In-Transport,Angle,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,17.0,Ford Taurus/Taurus X,"4-door sedan, hardtop",2003.0,1FAFP53U73A2,1,F,A,F,P,5,3,U,7,3,A,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481307.0,3.0,2.0,None,9,June,1:00pm-1:59pm,20,Traffic Sign Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,37.0,Ford Focus,"4-door sedan, hardtop",2008.0,1FAHP34N78W1,1,F,A,H,P,3,4,N,7,8,W,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,11 Clock Point,Functional Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481307.0,4.0,2.0,None,9,June,1:00pm-1:59pm,20,Traffic Sign Support,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,482.0,Dodge Ram Pickup,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2014.0,1C6RR6LG3ES1,1,C,6,R,R,6,L,G,3,E,S,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,9 Clock Point,Functional Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481347.0,2.0,1.0,None,15,June,6:00pm-6:59pm,57,Culvert,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Datsun/Nissan,47.0,Datsun/Nissan Altima,"4-door sedan, hardtop",2006.0,1N4AL11D86N3,1,N,4,A,L,1,1,D,8,6,N,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481347.0,3.0,1.0,None,15,June,6:00pm-6:59pm,57,Culvert,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Daewoo,33.0,Daewoo Leganza,"4-door sedan, hardtop",2001.0,KLAVB69291B2,K,L,A,V,B,6,9,2,9,1,B,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481349.0,2.0,1.0,None,15,June,9:00am-9:59am,15,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mack,881.0,Mack Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2012.0,1M1AN09Y1CM0,1,M,1,A,N,0,9,Y,1,C,M,0,One Trailing Unit,US DOT,1263408,571263408,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Cargo Tank,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Reported,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481382.0,2.0,1.0,01,21,May,4:00pm-4:59pm,14,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,481.0,Ford F-Series pickup,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",1993.0,1FTDF15N3PLB,1,F,T,D,F,1,5,N,3,P,L,B,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,Vehicle Registration for Handicapped,None,No or Not Reported,1.0,2014
Texas,481495.0,2.0,1.0,None,1,July,9:00pm-9:59pm,30,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Hyundai,33.0,Hyundai Sonata,"4-door sedan, hardtop",2002.0,KMHWF35H72A6,K,M,H,W,F,3,5,H,7,2,A,6,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Right,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481540.0,1.0,2.0,02,8,July,9:00pm-9:59pm,31,Motor Vehicle In-Transport,Sideswipe - Same Direction,Motor Vehicle Not In-Transport Within the Trafficway,No,Unknown,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,884.0,Freightliner Medium/Heavy - Unknown engine location,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2012.0,1FUJGLDR0CSB,1,F,U,J,G,L,D,R,0,C,S,B,One Trailing Unit,US DOT,165420,57165420,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481549.0,1.0,1.0,01,9,July,6:00pm-6:59pm,0,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Wisconsin,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mack,881.0,Mack Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2013.0,1M1AW02Y0DM0,1,M,1,A,W,0,2,Y,0,D,M,0,One Trailing Unit,US DOT,469016,57469016,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Unknown Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481705.0,2.0,1.0,None,28,July,2:00am-2:59am,30,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,471.0,Ford Ranger,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",2004.0,1FTYR10U24PB,1,F,T,Y,R,1,0,U,2,4,P,B,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Fire/Explosion,None,None,Yes,0.0,2014
Texas,481705.0,3.0,1.0,None,28,July,2:00am-2:59am,30,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Saturn,2.0,Saturn SC,"2-door sedan,hardtop,coupe",2002.0,1G8ZP12812Z2,1,G,8,Z,P,1,2,8,1,2,Z,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Other Objects Set-In-Motion,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,Yes,0.0,2014
Texas,481706.0,2.0,1.0,02,28,July,5:00pm-5:59pm,9,Working Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Vehicle Registered as Business/Company/Government Vehicle,Peterbilt,881.0,Peterbilt Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",2008.0,2NPRLN0X68M7,2,N,P,R,L,N,0,X,6,8,M,7,No Trailing Units,US DOT,1966865,571966865,"26,001 lbs. or more",Single-Unit Truck (3 or more axles),No Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
Texas,481731.0,2.0,1.0,None,23,July,8:00pm-8:59pm,55,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,471.0,Ford Ranger,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",2008.0,1FTYR14U18PA,1,F,T,Y,R,1,4,U,1,8,P,A,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Right,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2014
